Date,Price,Open,High,Low,Vol.,Change %,IC_Date,IC_Price,IC_Open,IC_High,IC_Low,IC_Vol.,IC_Change %,Sb_Date,Sb_Price,Sb_Open,Sb_High,Sb_Low,Sb_Vol.,Sb_Change %,axi_Date,axi_Price,axi_Open,axi_High,axi_Low,axi_Vol.,axi_Change %,hdf_Date,hdf_Price,hdf_Open,hdf_High,hdf_Low,hdf_Vol.,hdf_Change %,indu_Date,indu_Price,indu_Open,indu_High,indu_Low,indu_Vol.,indu_Change %,auf_Date,auf_Price,auf_Open,auf_High,auf_Low,auf_Vol.,auf_Change %,ban_Date,ban_Price,ban_Open,ban_High,ban_Low,ban_Vol.,ban_Change %,bob_Date,bob_Price,bob_Open,bob_High,bob_Low,bob_Vol.,bob_Change %,feb_Date,feb_Price,feb_Open,feb_High,feb_Low,feb_Vol.,feb_Change %,hdf_Date,hdf_Price,hdf_Open,hdf_High,hdf_Low,hdf_Vol.,hdf_Change %,pn_Date,pn_Price,pn_Open,pn_High,pn_Low,pn_Vol.,pn_Change %,bank_Date,bank_Open,bank_High,bank_Low,bank_Close,bank_Shares Traded ,bank_Turnover (? Cr),Next_Date,Next_Price,Next_Open,Next_High,Next_Low,Next_Vol.,Next_Change %,Next_IC_Date,Next_IC_Price,Next_IC_Open,Next_IC_High,Next_IC_Low,Next_IC_Vol.,Next_IC_Change %,Next_Sb_Date,Next_Sb_Price,Next_Sb_Open,Next_Sb_High,Next_Sb_Low,Next_Sb_Vol.,Next_Sb_Change %,Next_axi_Date,Next_axi_Price,Next_axi_Open,Next_axi_High,Next_axi_Low,Next_axi_Vol.,Next_axi_Change %,Next_hdf_Date,Next_hdf_Price,Next_hdf_Open,Next_hdf_High,Next_hdf_Low,Next_hdf_Vol.,Next_hdf_Change %,Next_indu_Date,Next_indu_Price,Next_indu_Open,Next_indu_High,Next_indu_Low,Next_indu_Vol.,Next_indu_Change %,Next_auf_Date,Next_auf_Price,Next_auf_Open,Next_auf_High,Next_auf_Low,Next_auf_Vol.,Next_auf_Change %,Next_ban_Date,Next_ban_Price,Next_ban_Open,Next_ban_High,Next_ban_Low,Next_ban_Vol.,Next_ban_Change %,Next_bob_Date,Next_bob_Price,Next_bob_Open,Next_bob_High,Next_bob_Low,Next_bob_Vol.,Next_bob_Change %,Next_feb_Date,Next_feb_Price,Next_feb_Open,Next_feb_High,Next_feb_Low,Next_feb_Vol.,Next_feb_Change %,Next_hdf_Date,Next_hdf_Price,Next_hdf_Open,Next_hdf_High,Next_hdf_Low,Next_hdf_Vol.,Next_hdf_Change %,Next_pn_Date,Next_pn_Price,Next_pn_Open,Next_pn_High,Next_pn_Low,Next_pn_Vol.,Next_pn_Change %,Next_bank_Date,Next_bank_Open,Next_bank_High,Next_bank_Low,Next_bank_Close,Next_bank_Shares Traded ,Next_bank_Turnover (? Cr)
15-06-2021,"1,770.90","1,775.80","1,784.15","1,766.00",1.74M,0.16%,15-06-2021,645.3,636.35,646.2,636,11.04M,1.60%,15-06-2021,429.5,429.2,432.8,428,16.41M,-0.20%,15-06-2021,750.9,736,752,732,9.69M,1.99%,15-06-2021,"1,490.25","1,486.00","1,496.00","1,474.80",3.78M,0.73%,15-06-2021,"1,034.45","1,025.00","1,050.00","1,025.00",6.03M,0.99%,15-06-2021,530.67,539.83,543.8,528.65,2.13M,-0.81%,15-06-2021,321.95,323,326.75,319.2,5.88M,1.61%,15-06-2021,85.1,84.5,86.45,84.1,41.50M,0.18%,15-06-2021,86,85.75,87.2,85.5,16.13M,0.82%,15-06-2021,59.6,59.5,60.55,59.45,16.34M,0.25%,15-06-2021,42.4,42.9,43.25,42.3,72.82M,-1.51%,15-Jun-21,35038.05,35317.4,34917.9,35247.75,170044245,4690.54,14-06-2021,"1,768.05","1,789.90","1,789.90","1,759.50",2.54M,-1.47%,14-06-2021,635.15,635.7,636.1,623.35,10.17M,-0.09%,14-06-2021,430.35,427,432.45,416.7,30.11M,0.17%,14-06-2021,736.25,735.9,741.4,725,5.19M,-0.30%,14-06-2021,"1,479.45","1,478.25","1,486.00","1,462.55",4.44M,-0.46%,14-06-2021,"1,024.30","1,012.00","1,028.00",993.75,3.98M,0.91%,14-06-2021,535,525,539.75,505.77,4.98M,2.29%,14-06-2021,316.85,319.45,319.45,313.1,3.54M,-0.80%,14-06-2021,84.95,84,85.85,81,78.35M,0.59%,14-06-2021,85.3,86.05,86.05,83.35,15.54M,-0.87%,14-06-2021,59.45,60.05,60.05,57.95,31.06M,-1.00%,14-06-2021,43.05,41.8,43.75,40.4,192.21M,2.38%,14-Jun-21,34936.55,34995.15,34374.35,34950.6,311604282,5533.18
14-06-2021,"1,768.05","1,789.90","1,789.90","1,759.50",2.54M,-1.47%,14-06-2021,635.15,635.7,636.1,623.35,10.17M,-0.09%,14-06-2021,430.35,427,432.45,416.7,30.11M,0.17%,14-06-2021,736.25,735.9,741.4,725,5.19M,-0.30%,14-06-2021,"1,479.45","1,478.25","1,486.00","1,462.55",4.44M,-0.46%,14-06-2021,"1,024.30","1,012.00","1,028.00",993.75,3.98M,0.91%,14-06-2021,535,525,539.75,505.77,4.98M,2.29%,14-06-2021,316.85,319.45,319.45,313.1,3.54M,-0.80%,14-06-2021,84.95,84,85.85,81,78.35M,0.59%,14-06-2021,85.3,86.05,86.05,83.35,15.54M,-0.87%,14-06-2021,59.45,60.05,60.05,57.95,31.06M,-1.00%,14-06-2021,43.05,41.8,43.75,40.4,192.21M,2.38%,14-Jun-21,34936.55,34995.15,34374.35,34950.6,311604282,5533.18,11-06-2021,"1,794.35","1,809.00","1,810.00","1,788.00",1.62M,-0.29%,11-06-2021,635.7,644,644.55,631.5,9.02M,-0.73%,11-06-2021,429.6,434.85,435.5,425.25,26.83M,-0.61%,11-06-2021,738.45,746.25,746.25,737,4.84M,-0.78%,11-06-2021,"1,486.35","1,491.00","1,496.55","1,481.05",3.60M,0.36%,11-06-2021,"1,015.10","1,028.00","1,032.00","1,012.10",2.68M,-0.90%,11-06-2021,523.03,498,531.85,498,7.11M,5.39%,11-06-2021,319.4,322,324.3,318.45,3.11M,-0.28%,11-06-2021,84.45,84.75,85.9,84.2,37.98M,-0.35%,11-06-2021,86.05,87,87.65,85.3,13.39M,-0.46%,11-06-2021,60.05,60.8,61.55,59.6,24.30M,-0.50%,11-06-2021,42.05,42.9,43.1,41.8,91.37M,-1.06%,11-Jun-21,35324.65,35344,34891.3,35047.4,192127390,4479.26
11-06-2021,"1,794.35","1,809.00","1,810.00","1,788.00",1.62M,-0.29%,11-06-2021,635.7,644,644.55,631.5,9.02M,-0.73%,11-06-2021,429.6,434.85,435.5,425.25,26.83M,-0.61%,11-06-2021,738.45,746.25,746.25,737,4.84M,-0.78%,11-06-2021,"1,486.35","1,491.00","1,496.55","1,481.05",3.60M,0.36%,11-06-2021,"1,015.10","1,028.00","1,032.00","1,012.10",2.68M,-0.90%,11-06-2021,523.03,498,531.85,498,7.11M,5.39%,11-06-2021,319.4,322,324.3,318.45,3.11M,-0.28%,11-06-2021,84.45,84.75,85.9,84.2,37.98M,-0.35%,11-06-2021,86.05,87,87.65,85.3,13.39M,-0.46%,11-06-2021,60.05,60.8,61.55,59.6,24.30M,-0.50%,11-06-2021,42.05,42.9,43.1,41.8,91.37M,-1.06%,11-Jun-21,35324.65,35344,34891.3,35047.4,192127390,4479.26,10-06-2021,"1,799.55","1,787.70","1,803.00","1,776.00",1.85M,0.93%,10-06-2021,640.4,635.45,642.4,631,10.71M,0.68%,10-06-2021,432.25,424.9,433.3,422.4,27.40M,2.56%,10-06-2021,744.25,739.45,745.35,732.9,7.80M,1.02%,10-06-2021,"1,481.05","1,482.10","1,489.00","1,473.65",5.74M,0.05%,10-06-2021,"1,024.35","1,012.00","1,028.60","1,006.00",2.98M,2.07%,10-06-2021,496.27,500,500.63,490,1.56M,-0.33%,10-06-2021,320.3,319.4,322.2,315.6,2.98M,0.88%,10-06-2021,84.75,82.6,85.3,81.85,59.94M,3.54%,10-06-2021,86.45,85,86.75,84.55,16.62M,2.31%,10-06-2021,60.35,60.2,61.1,59.6,31.11M,1.09%,10-06-2021,42.5,41.1,42.85,41,208.42M,4.68%,10-Jun-21,34903.6,35165.65,34734.4,35131.2,324664716,5476.33
10-06-2021,"1,799.55","1,787.70","1,803.00","1,776.00",1.85M,0.93%,10-06-2021,640.4,635.45,642.4,631,10.71M,0.68%,10-06-2021,432.25,424.9,433.3,422.4,27.40M,2.56%,10-06-2021,744.25,739.45,745.35,732.9,7.80M,1.02%,10-06-2021,"1,481.05","1,482.10","1,489.00","1,473.65",5.74M,0.05%,10-06-2021,"1,024.35","1,012.00","1,028.60","1,006.00",2.98M,2.07%,10-06-2021,496.27,500,500.63,490,1.56M,-0.33%,10-06-2021,320.3,319.4,322.2,315.6,2.98M,0.88%,10-06-2021,84.75,82.6,85.3,81.85,59.94M,3.54%,10-06-2021,86.45,85,86.75,84.55,16.62M,2.31%,10-06-2021,60.35,60.2,61.1,59.6,31.11M,1.09%,10-06-2021,42.5,41.1,42.85,41,208.42M,4.68%,10-Jun-21,34903.6,35165.65,34734.4,35131.2,324664716,5476.33,09-06-2021,"1,782.90","1,789.90","1,812.00","1,775.00",2.04M,-0.59%,09-06-2021,636.1,644.4,645.6,628.8,15.82M,-0.98%,09-06-2021,421.45,427.5,432.3,418.2,27.78M,-1.35%,09-06-2021,736.75,746,751.25,730.15,8.00M,-1.29%,09-06-2021,"1,480.30","1,483.90","1,502.00","1,472.05",5.11M,-0.19%,09-06-2021,"1,003.55","1,019.00","1,035.70",997.25,4.77M,-1.63%,09-06-2021,497.9,503.4,510,490.63,1.98M,-1.17%,09-06-2021,317.5,319.9,325.2,315.75,8.07M,0.32%,09-06-2021,81.85,83,86.25,81.15,103.14M,0.06%,09-06-2021,84.5,86.4,87.6,83.5,25.08M,-1.97%,09-06-2021,59.7,59.5,62,59,57.08M,0.59%,09-06-2021,40.6,41.55,42.35,40.05,149.73M,-2.05%,09-Jun-21,35114.25,35402.45,34641.2,34800.5,315893506,6186.83
09-06-2021,"1,782.90","1,789.90","1,812.00","1,775.00",2.04M,-0.59%,09-06-2021,636.1,644.4,645.6,628.8,15.82M,-0.98%,09-06-2021,421.45,427.5,432.3,418.2,27.78M,-1.35%,09-06-2021,736.75,746,751.25,730.15,8.00M,-1.29%,09-06-2021,"1,480.30","1,483.90","1,502.00","1,472.05",5.11M,-0.19%,09-06-2021,"1,003.55","1,019.00","1,035.70",997.25,4.77M,-1.63%,09-06-2021,497.9,503.4,510,490.63,1.98M,-1.17%,09-06-2021,317.5,319.9,325.2,315.75,8.07M,0.32%,09-06-2021,81.85,83,86.25,81.15,103.14M,0.06%,09-06-2021,84.5,86.4,87.6,83.5,25.08M,-1.97%,09-06-2021,59.7,59.5,62,59,57.08M,0.59%,09-06-2021,40.6,41.55,42.35,40.05,149.73M,-2.05%,09-Jun-21,35114.25,35402.45,34641.2,34800.5,315893506,6186.83,08-06-2021,"1,793.55","1,815.00","1,816.50","1,787.85",1.33M,-1.18%,08-06-2021,642.4,648,648,637.4,11.91M,-0.89%,08-06-2021,427.2,432.25,432.5,424,31.11M,-1.17%,08-06-2021,746.35,751,751.1,739.5,6.43M,-0.63%,08-06-2021,"1,483.05","1,496.55","1,501.30","1,481.50",4.94M,-1.12%,08-06-2021,"1,020.15","1,025.00","1,028.00","1,005.60",3.14M,-0.49%,08-06-2021,503.77,514.5,514.55,501.52,959.36K,-1.42%,08-06-2021,316.5,320.95,321.9,314.3,4.39M,-1.09%,08-06-2021,81.8,83,83.15,80.2,44.25M,-1.33%,08-06-2021,86.2,87.6,87.9,86.05,12.96M,-1.54%,08-06-2021,59.35,60.7,60.7,58.85,23.14M,-1.74%,08-06-2021,41.45,42.5,42.6,41.3,104.99M,-1.54%,08-Jun-21,35433.8,35449.5,34962.65,35085.3,214827767,4957.91
08-06-2021,"1,793.55","1,815.00","1,816.50","1,787.85",1.33M,-1.18%,08-06-2021,642.4,648,648,637.4,11.91M,-0.89%,08-06-2021,427.2,432.25,432.5,424,31.11M,-1.17%,08-06-2021,746.35,751,751.1,739.5,6.43M,-0.63%,08-06-2021,"1,483.05","1,496.55","1,501.30","1,481.50",4.94M,-1.12%,08-06-2021,"1,020.15","1,025.00","1,028.00","1,005.60",3.14M,-0.49%,08-06-2021,503.77,514.5,514.55,501.52,959.36K,-1.42%,08-06-2021,316.5,320.95,321.9,314.3,4.39M,-1.09%,08-06-2021,81.8,83,83.15,80.2,44.25M,-1.33%,08-06-2021,86.2,87.6,87.9,86.05,12.96M,-1.54%,08-06-2021,59.35,60.7,60.7,58.85,23.14M,-1.74%,08-06-2021,41.45,42.5,42.6,41.3,104.99M,-1.54%,08-Jun-21,35433.8,35449.5,34962.65,35085.3,214827767,4957.91,07-06-2021,"1,814.90","1,825.00","1,825.00","1,807.00",1.10M,0.20%,07-06-2021,648.2,645.2,650,644.25,7.56M,0.86%,07-06-2021,432.25,435.1,437.4,430.8,20.20M,-0.31%,07-06-2021,751.1,743.1,753.95,741.5,6.99M,1.22%,07-06-2021,"1,499.85","1,510.00","1,514.00","1,496.00",4.05M,-0.07%,07-06-2021,"1,025.20","1,018.00","1,032.65","1,009.50",3.82M,1.58%,07-06-2021,511.05,504.4,514.92,503,1.19M,2.01%,07-06-2021,320,315,321.65,313.15,5.58M,1.64%,07-06-2021,82.9,82.6,84.1,81.85,48.21M,1.28%,07-06-2021,87.55,87.9,88.6,87.2,14.27M,-0.34%,07-06-2021,60.4,60.3,60.8,60,21.27M,1.00%,07-06-2021,42.1,43,43.1,41.85,157.00M,-2.32%,07-Jun-21,35460.8,35545.85,35338.55,35443.65,253219977,4479.08
07-06-2021,"1,814.90","1,825.00","1,825.00","1,807.00",1.10M,0.20%,07-06-2021,648.2,645.2,650,644.25,7.56M,0.86%,07-06-2021,432.25,435.1,437.4,430.8,20.20M,-0.31%,07-06-2021,751.1,743.1,753.95,741.5,6.99M,1.22%,07-06-2021,"1,499.85","1,510.00","1,514.00","1,496.00",4.05M,-0.07%,07-06-2021,"1,025.20","1,018.00","1,032.65","1,009.50",3.82M,1.58%,07-06-2021,511.05,504.4,514.92,503,1.19M,2.01%,07-06-2021,320,315,321.65,313.15,5.58M,1.64%,07-06-2021,82.9,82.6,84.1,81.85,48.21M,1.28%,07-06-2021,87.55,87.9,88.6,87.2,14.27M,-0.34%,07-06-2021,60.4,60.3,60.8,60,21.27M,1.00%,07-06-2021,42.1,43,43.1,41.85,157.00M,-2.32%,07-Jun-21,35460.8,35545.85,35338.55,35443.65,253219977,4479.08,04-06-2021,"1,811.20","1,820.00","1,820.95","1,797.00",1.51M,-0.17%,04-06-2021,642.7,653,654.9,639.4,15.11M,-1.16%,04-06-2021,433.6,437.5,441.9,431.75,36.90M,-1.38%,04-06-2021,742.05,751,759.9,740.1,10.34M,-1.15%,04-06-2021,"1,500.95","1,516.00","1,520.65","1,499.20",4.71M,-1.29%,04-06-2021,"1,009.30","1,012.20","1,023.40","1,004.00",4.32M,0.35%,04-06-2021,500.98,503,510.15,498.7,1.39M,-0.47%,04-06-2021,314.85,318.95,318.95,311.3,5.65M,-0.90%,04-06-2021,81.85,82.1,82.85,81.15,38.12M,0.06%,04-06-2021,87.85,88.1,88.5,86.9,13.27M,-0.17%,04-06-2021,59.8,60.75,61.15,59.45,27.78M,-1.40%,04-06-2021,43.1,43.55,43.6,42.95,142.15M,-1.37%,04-Jun-21,35657.85,35810.9,35176.15,35291.65,282780039,6361.13
04-06-2021,"1,811.20","1,820.00","1,820.95","1,797.00",1.51M,-0.17%,04-06-2021,642.7,653,654.9,639.4,15.11M,-1.16%,04-06-2021,433.6,437.5,441.9,431.75,36.90M,-1.38%,04-06-2021,742.05,751,759.9,740.1,10.34M,-1.15%,04-06-2021,"1,500.95","1,516.00","1,520.65","1,499.20",4.71M,-1.29%,04-06-2021,"1,009.30","1,012.20","1,023.40","1,004.00",4.32M,0.35%,04-06-2021,500.98,503,510.15,498.7,1.39M,-0.47%,04-06-2021,314.85,318.95,318.95,311.3,5.65M,-0.90%,04-06-2021,81.85,82.1,82.85,81.15,38.12M,0.06%,04-06-2021,87.85,88.1,88.5,86.9,13.27M,-0.17%,04-06-2021,59.8,60.75,61.15,59.45,27.78M,-1.40%,04-06-2021,43.1,43.55,43.6,42.95,142.15M,-1.37%,04-Jun-21,35657.85,35810.9,35176.15,35291.65,282780039,6361.13,03-06-2021,"1,814.20","1,790.00","1,827.95","1,790.00",3.44M,1.74%,03-06-2021,650.25,653.45,653.65,644.75,11.81M,0.29%,03-06-2021,439.65,437,441.95,433.5,38.91M,0.55%,03-06-2021,750.65,743,752.25,739,8.17M,1.85%,03-06-2021,"1,520.55","1,508.00","1,524.95","1,487.75",5.14M,1.10%,03-06-2021,"1,005.75","1,031.00","1,037.25",964.05,14.75M,-2.16%,03-06-2021,503.35,510,512.2,499.2,1.50M,-0.31%,03-06-2021,317.7,312.6,318.75,312,5.96M,1.92%,03-06-2021,81.8,81.95,82.8,81.5,42.16M,0.74%,03-06-2021,88,87.95,89.25,87.75,18.20M,0.46%,03-06-2021,60.65,61.5,61.85,60.4,37.18M,-0.49%,03-06-2021,43.7,44.5,45,43.4,265.13M,-0.68%,03-Jun-21,35536.45,35723.7,35413,35649,421766510,8052.52
03-06-2021,"1,814.20","1,790.00","1,827.95","1,790.00",3.44M,1.74%,03-06-2021,650.25,653.45,653.65,644.75,11.81M,0.29%,03-06-2021,439.65,437,441.95,433.5,38.91M,0.55%,03-06-2021,750.65,743,752.25,739,8.17M,1.85%,03-06-2021,"1,520.55","1,508.00","1,524.95","1,487.75",5.14M,1.10%,03-06-2021,"1,005.75","1,031.00","1,037.25",964.05,14.75M,-2.16%,03-06-2021,503.35,510,512.2,499.2,1.50M,-0.31%,03-06-2021,317.7,312.6,318.75,312,5.96M,1.92%,03-06-2021,81.8,81.95,82.8,81.5,42.16M,0.74%,03-06-2021,88,87.95,89.25,87.75,18.20M,0.46%,03-06-2021,60.65,61.5,61.85,60.4,37.18M,-0.49%,03-06-2021,43.7,44.5,45,43.4,265.13M,-0.68%,03-Jun-21,35536.45,35723.7,35413,35649,421766510,8052.52,02-06-2021,"1,783.10","1,793.00","1,793.00","1,770.00",3.10M,-0.77%,02-06-2021,648.35,648.5,649.35,641.1,16.03M,-0.27%,02-06-2021,437.25,430.8,437.95,429.15,38.66M,1.09%,02-06-2021,737,744.8,745.3,734.2,9.97M,-1.09%,02-06-2021,"1,504.00","1,510.00","1,510.20","1,493.00",5.31M,-0.51%,02-06-2021,"1,028.00","1,008.90","1,030.00","1,003.50",4.18M,1.78%,02-06-2021,504.9,493.5,507.48,492.52,1.21M,2.09%,02-06-2021,311.7,301.15,313,300,8.32M,2.92%,02-06-2021,81.2,79.15,81.85,78.6,51.08M,2.33%,02-06-2021,87.6,85.75,87.9,85.25,15.92M,2.16%,02-06-2021,60.95,57.4,61.1,57.25,76.40M,5.91%,02-06-2021,44,41.9,44.55,41.6,397.17M,5.64%,02-Jun-21,35271.6,35415.85,35070.3,35373.75,591363574,8204.85
02-06-2021,"1,783.10","1,793.00","1,793.00","1,770.00",3.10M,-0.77%,02-06-2021,648.35,648.5,649.35,641.1,16.03M,-0.27%,02-06-2021,437.25,430.8,437.95,429.15,38.66M,1.09%,02-06-2021,737,744.8,745.3,734.2,9.97M,-1.09%,02-06-2021,"1,504.00","1,510.00","1,510.20","1,493.00",5.31M,-0.51%,02-06-2021,"1,028.00","1,008.90","1,030.00","1,003.50",4.18M,1.78%,02-06-2021,504.9,493.5,507.48,492.52,1.21M,2.09%,02-06-2021,311.7,301.15,313,300,8.32M,2.92%,02-06-2021,81.2,79.15,81.85,78.6,51.08M,2.33%,02-06-2021,87.6,85.75,87.9,85.25,15.92M,2.16%,02-06-2021,60.95,57.4,61.1,57.25,76.40M,5.91%,02-06-2021,44,41.9,44.55,41.6,397.17M,5.64%,02-Jun-21,35271.6,35415.85,35070.3,35373.75,591363574,8204.85,01-06-2021,"1,797.00","1,815.00","1,824.00","1,788.00",2.29M,-0.59%,01-06-2021,650.1,664.55,664.9,648.35,14.12M,-1.91%,01-06-2021,432.55,426.05,435.35,425.6,59.30M,1.93%,01-06-2021,745.15,753.55,754,741.15,6.66M,-0.74%,01-06-2021,"1,511.70","1,520.30","1,527.00","1,507.25",5.52M,-0.27%,01-06-2021,"1,010.05","1,016.00","1,031.35","1,006.00",3.77M,-0.29%,01-06-2021,494.55,495,497.4,488,1.09M,0.06%,01-06-2021,302.85,308.25,310.8,301.5,5.08M,-1.48%,01-06-2021,79.35,81.05,81.25,78.8,59.11M,-1.67%,01-06-2021,85.75,87.3,87.9,85.1,23.67M,-1.72%,01-06-2021,57.55,58.55,59.05,57.35,23.35M,-1.62%,01-06-2021,41.65,42.55,42.65,41.1,172.71M,-1.77%,01-Jun-21,35639.75,35713.9,35241.2,35337.2,323916139,7023.03
01-06-2021,"1,797.00","1,815.00","1,824.00","1,788.00",2.29M,-0.59%,01-06-2021,650.1,664.55,664.9,648.35,14.12M,-1.91%,01-06-2021,432.55,426.05,435.35,425.6,59.30M,1.93%,01-06-2021,745.15,753.55,754,741.15,6.66M,-0.74%,01-06-2021,"1,511.70","1,520.30","1,527.00","1,507.25",5.52M,-0.27%,01-06-2021,"1,010.05","1,016.00","1,031.35","1,006.00",3.77M,-0.29%,01-06-2021,494.55,495,497.4,488,1.09M,0.06%,01-06-2021,302.85,308.25,310.8,301.5,5.08M,-1.48%,01-06-2021,79.35,81.05,81.25,78.8,59.11M,-1.67%,01-06-2021,85.75,87.3,87.9,85.1,23.67M,-1.72%,01-06-2021,57.55,58.55,59.05,57.35,23.35M,-1.62%,01-06-2021,41.65,42.55,42.65,41.1,172.71M,-1.77%,01-Jun-21,35639.75,35713.9,35241.2,35337.2,323916139,7023.03,31-05-2021,"1,807.70","1,799.00","1,811.80","1,785.00",2.31M,0.39%,31-05-2021,662.75,643.75,665,643.75,21.79M,3.06%,31-05-2021,424.35,421,426,418,38.29M,0.54%,31-05-2021,750.7,737.9,753,734,9.28M,1.47%,31-05-2021,"1,515.85","1,500.00","1,519.50","1,487.50",7.83M,0.82%,31-05-2021,"1,013.00","1,015.00","1,020.40","1,004.00",2.64M,-0.62%,31-05-2021,494.27,499.38,500,489.83,1.48M,-0.69%,31-05-2021,307.4,304.9,311.5,301.7,8.32M,1.29%,31-05-2021,80.7,83,83.5,79.1,129.97M,-3.76%,31-05-2021,87.25,88.8,89.35,87,19.38M,-1.97%,31-05-2021,58.5,59.15,59.15,58.15,21.78M,-1.10%,31-05-2021,42.4,42.35,43.2,41.6,240.39M,0.36%,31-May-21,35097.45,35584.3,34930.1,35526.65,379880136,7409.4
31-05-2021,"1,807.70","1,799.00","1,811.80","1,785.00",2.31M,0.39%,31-05-2021,662.75,643.75,665,643.75,21.79M,3.06%,31-05-2021,424.35,421,426,418,38.29M,0.54%,31-05-2021,750.7,737.9,753,734,9.28M,1.47%,31-05-2021,"1,515.85","1,500.00","1,519.50","1,487.50",7.83M,0.82%,31-05-2021,"1,013.00","1,015.00","1,020.40","1,004.00",2.64M,-0.62%,31-05-2021,494.27,499.38,500,489.83,1.48M,-0.69%,31-05-2021,307.4,304.9,311.5,301.7,8.32M,1.29%,31-05-2021,80.7,83,83.5,79.1,129.97M,-3.76%,31-05-2021,87.25,88.8,89.35,87,19.38M,-1.97%,31-05-2021,58.5,59.15,59.15,58.15,21.78M,-1.10%,31-05-2021,42.4,42.35,43.2,41.6,240.39M,0.36%,31-May-21,35097.45,35584.3,34930.1,35526.65,379880136,7409.4,28-05-2021,"1,800.75","1,786.00","1,813.00","1,778.25",3.25M,1.32%,28-05-2021,643.05,658.05,660,639.25,14.19M,-1.41%,28-05-2021,422.05,430.5,433.65,420.05,65.14M,-0.74%,28-05-2021,739.85,752.6,759.7,738.5,17.15M,-1.40%,28-05-2021,"1,503.45","1,490.90","1,513.00","1,478.75",8.88M,1.40%,28-05-2021,"1,019.35","1,014.50","1,025.50","1,003.00",5.39M,1.24%,28-05-2021,497.73,495,504,491,4.04M,1.34%,28-05-2021,303.5,298.75,306.7,295.65,7.64M,2.76%,28-05-2021,83.85,84.4,84.6,81.8,93.31M,0.36%,28-05-2021,89,88.85,89.4,87.65,24.90M,1.08%,28-05-2021,59.15,58.4,59.5,57.95,52.75M,2.16%,28-05-2021,42.25,42.8,42.8,41,335.66M,0.24%,28-May-21,35345.65,35436.65,34977.2,35141.45,551320823,10112.32
28-05-2021,"1,800.75","1,786.00","1,813.00","1,778.25",3.25M,1.32%,28-05-2021,643.05,658.05,660,639.25,14.19M,-1.41%,28-05-2021,422.05,430.5,433.65,420.05,65.14M,-0.74%,28-05-2021,739.85,752.6,759.7,738.5,17.15M,-1.40%,28-05-2021,"1,503.45","1,490.90","1,513.00","1,478.75",8.88M,1.40%,28-05-2021,"1,019.35","1,014.50","1,025.50","1,003.00",5.39M,1.24%,28-05-2021,497.73,495,504,491,4.04M,1.34%,28-05-2021,303.5,298.75,306.7,295.65,7.64M,2.76%,28-05-2021,83.85,84.4,84.6,81.8,93.31M,0.36%,28-05-2021,89,88.85,89.4,87.65,24.90M,1.08%,28-05-2021,59.15,58.4,59.5,57.95,52.75M,2.16%,28-05-2021,42.25,42.8,42.8,41,335.66M,0.24%,28-May-21,35345.65,35436.65,34977.2,35141.45,551320823,10112.32,27-05-2021,"1,777.25","1,740.00","1,783.45","1,725.70",5.34M,2.10%,27-05-2021,652.25,651.1,656.5,648.1,23.35M,-0.04%,27-05-2021,425.2,413.7,429.1,412,73.39M,2.82%,27-05-2021,750.35,737.2,753.85,731,23.04M,2.07%,27-05-2021,"1,482.65","1,473.10","1,489.00","1,462.45",10.22M,0.38%,27-05-2021,"1,006.85",995.3,"1,013.30",987,4.43M,0.84%,27-05-2021,491.15,484,497,482.08,3.06M,2.00%,27-05-2021,295.35,293.65,298.7,291.3,11.56M,1.11%,27-05-2021,83.55,80.9,84.2,79.8,106.19M,3.66%,27-05-2021,88.05,87,88.7,86.25,22.89M,1.21%,27-05-2021,57.9,58.15,58.6,57.15,28.51M,0.17%,27-05-2021,42.15,39.5,42.4,39.4,511.82M,7.39%,27-May-21,34664.2,35220.8,34529.7,35095.05,726180251,12383.5
